benchmark,job_n,mc_n,instance_i,agent_type,action_type,state_type,rule,makespan,run_t,mean_transit_t,decision_n
DMU,50,15,4,rule,single_mc_buffer,simple,STT,8337,2.0306,0.005,407
DMU,50,15,4,rule,single_mc_buffer,simple,LTT,6142,2.2764,0.0041,549
DMU,50,15,4,rule,single_mc_buffer,simple,LOR,7937,2.0531,0.0049,418
DMU,50,15,4,rule,single_mc_buffer,simple,MOR,6133,2.3014,0.0042,547
DMU,50,15,5,rule,single_mc_buffer,simple,SPT,8115,2.3053,0.0043,532
DMU,50,15,5,rule,single_mc_buffer,simple,LPT,9420,2.1,0.005,418
DMU,50,15,5,rule,single_mc_buffer,simple,SRPT,8392,2.2106,0.0052,426
DMU,50,15,5,rule,single_mc_buffer,simple,LRPT,9211,2.4309,0.0042,581
DMU,50,15,5,rule,single_mc_buffer,simple,STT,8840,1.9965,0.0053,377
DMU,50,15,5,rule,single_mc_buffer,simple,LTT,8834,2.4727,0.004,611
DMU,50,15,5,rule,single_mc_buffer,simple,LOR,8348,2.0272,0.0049,411
DMU,50,15,5,rule,single_mc_buffer,simple,MOR,9861,2.5855,0.0039,662
DMU,50,15,6,rule,single_mc_buffer,simple,SPT,8153,2.1727,0.0047,458
DMU,50,15,6,rule,single_mc_buffer,simple,LPT,10094,2.1199,0.0053,400
DMU,50,15,6,rule,single_mc_buffer,simple,SRPT,9002,2.1508,0.0056,386
DMU,50,15,6,rule,single_mc_buffer,simple,LRPT,9371,2.2967,0.0044,524
DMU,50,15,6,rule,single_mc_buffer,simple,STT,8907,2.0412,0.0053,388
DMU,50,15,6,rule,single_mc_buffer,simple,LTT,9290,2.4263,0.0042,575
DMU,50,15,6,rule,single_mc_buffer,simple,LOR,8472,2.086,0.0048,435
DMU,50,15,6,rule,single_mc_buffer,simple,MOR,10118,2.464,0.004,617
DMU,50,15,7,rule,single_mc_buffer,simple,SPT,7952,2.2839,0.0045,508
DMU,50,15,7,rule,single_mc_buffer,simple,LPT,9882,2.1191,0.0049,436
DMU,50,15,7,rule,single_mc_buffer,simple,SRPT,8750,2.086,0.0053,396
DMU,50,15,7,rule,single_mc_buffer,simple,LRPT,8950,2.4313,0.0043,570
DMU,50,15,7,rule,single_mc_buffer,simple,STT,8842,1.9634,0.0053,367
DMU,50,15,7,rule,single_mc_buffer,simple,LTT,8708,2.5186,0.0041,607
DMU,50,15,7,rule,single_mc_buffer,simple,LOR,7923,2.0332,0.0051,399
DMU,50,15,7,rule,single_mc_buffer,simple,MOR,9945,2.5465,0.0039,647
DMU,50,15,8,rule,single_mc_buffer,simple,SPT,7743,2.2594,0.0044,516
DMU,50,15,8,rule,single_mc_buffer,simple,LPT,9798,2.1,0.0049,432
DMU,50,15,8,rule,single_mc_buffer,simple,SRPT,8221,2.085,0.005,421
DMU,50,15,8,rule,single_mc_buffer,simple,LRPT,8982,2.3571,0.0043,547
DMU,50,15,8,rule,single_mc_buffer,simple,STT,8498,2.0782,0.0051,411
DMU,50,15,8,rule,single_mc_buffer,simple,LTT,8756,2.4519,0.0042,583
DMU,50,15,8,rule,single_mc_buffer,simple,LOR,8287,2.0202,0.0051,395
DMU,50,15,8,rule,single_mc_buffer,simple,MOR,9786,2.5734,0.004,649
DMU,50,15,9,rule,single_mc_buffer,simple,SPT,7939,2.2544,0.0048,473
DMU,50,15,9,rule,single_mc_buffer,simple,LPT,9866,2.1787,0.0052,422
DMU,50,15,9,rule,single_mc_buffer,simple,SRPT,8348,2.0721,0.0056,372
DMU,50,15,9,rule,single_mc_buffer,simple,LRPT,8758,2.3432,0.0044,528
DMU,50,15,9,rule,single_mc_buffer,simple,STT,8608,2.0199,0.0054,376
DMU,50,15,9,rule,single_mc_buffer,simple,LTT,8619,2.4449,0.0041,598
DMU,50,15,9,rule,single_mc_buffer,simple,LOR,8469,2.0242,0.0053,384
DMU,50,15,9,rule,single_mc_buffer,simple,MOR,9861,2.465,0.004,616
DMU,50,20,0,rule,single_mc_buffer,simple,SPT,7445,3.5484,0.0068,524
DMU,50,20,0,rule,single_mc_buffer,simple,LPT,8405,3.4887,0.0074,471
DMU,50,20,0,rule,single_mc_buffer,simple,SRPT,8429,3.6044,0.0076,475
DMU,50,20,0,rule,single_mc_buffer,simple,LRPT,6929,3.7659,0.0063,595
DMU,50,20,0,rule,single_mc_buffer,simple,STT,7778,3.4777,0.0077,454
DMU,50,20,0,rule,single_mc_buffer,simple,LTT,6644,3.8094,0.0062,610
DMU,50,20,0,rule,single_mc_buffer,simple,LOR,8223,3.4865,0.0073,478
DMU,50,20,0,rule,single_mc_buffer,simple,MOR,6647,3.7813,0.0065,580
DMU,50,20,1,rule,single_mc_buffer,simple,SPT,7221,3.5139,0.0067,521
DMU,50,20,1,rule,single_mc_buffer,simple,LPT,8481,3.4315,0.008,431
DMU,50,20,1,rule,single_mc_buffer,simple,SRPT,9384,3.4116,0.008,428
DMU,50,20,1,rule,single_mc_buffer,simple,LRPT,6694,3.7773,0.0066,571
DMU,50,20,1,rule,single_mc_buffer,simple,STT,8879,3.4339,0.0078,439
DMU,50,20,1,rule,single_mc_buffer,simple,LTT,6699,3.8065,0.0067,571
DMU,50,20,1,rule,single_mc_buffer,simple,LOR,8699,3.382,0.0078,436
DMU,50,20,1,rule,single_mc_buffer,simple,MOR,6857,3.6815,0.0066,555
DMU,50,20,2,rule,single_mc_buffer,simple,SPT,7653,3.6667,0.0067,548
DMU,50,20,2,rule,single_mc_buffer,simple,LPT,8465,3.4903,0.0074,471
DMU,50,20,2,rule,single_mc_buffer,simple,SRPT,8446,3.5202,0.0076,465
DMU,50,20,2,rule,single_mc_buffer,simple,LRPT,6900,3.7684,0.0068,555
DMU,50,20,2,rule,single_mc_buffer,simple,STT,8420,3.4166,0.0077,442
DMU,50,20,2,rule,single_mc_buffer,simple,LTT,6648,3.8097,0.0064,593
DMU,50,20,2,rule,single_mc_buffer,simple,LOR,8231,3.581,0.008,446
DMU,50,20,2,rule,single_mc_buffer,simple,MOR,6993,3.6851,0.0067,554
DMU,50,20,3,rule,single_mc_buffer,simple,SPT,7078,3.778,0.0066,576
DMU,50,20,3,rule,single_mc_buffer,simple,LPT,7621,3.5372,0.0076,467
DMU,50,20,3,rule,single_mc_buffer,simple,SRPT,7902,3.59,0.0073,494
DMU,50,20,3,rule,single_mc_buffer,simple,LRPT,6823,3.7974,0.0063,601
DMU,50,20,3,rule,single_mc_buffer,simple,STT,8652,3.5681,0.0074,480
DMU,50,20,3,rule,single_mc_buffer,simple,LTT,6637,3.8484,0.0063,611
DMU,50,20,3,rule,single_mc_buffer,simple,LOR,8270,3.4648,0.0074,468
DMU,50,20,3,rule,single_mc_buffer,simple,MOR,6465,3.7927,0.0066,577
DMU,50,20,4,rule,single_mc_buffer,simple,SPT,7225,3.8608,0.0065,593
DMU,50,20,4,rule,single_mc_buffer,simple,LPT,8728,3.4554,0.0077,450
DMU,50,20,4,rule,single_mc_buffer,simple,SRPT,8552,3.5512,0.0076,468
DMU,50,20,4,rule,single_mc_buffer,simple,LRPT,6513,3.7036,0.0067,551
DMU,50,20,4,rule,single_mc_buffer,simple,STT,8367,3.5292,0.0075,471
DMU,50,20,4,rule,single_mc_buffer,simple,LTT,6503,3.7468,0.0066,567
DMU,50,20,4,rule,single_mc_buffer,simple,LOR,8115,3.3978,0.0074,460
DMU,50,20,4,rule,single_mc_buffer,simple,MOR,6586,3.6129,0.0068,534
DMU,50,20,5,rule,single_mc_buffer,simple,SPT,8836,3.8901,0.0063,618
DMU,50,20,5,rule,single_mc_buffer,simple,LPT,11213,3.7454,0.0072,521
DMU,50,20,5,rule,single_mc_buffer,simple,SRPT,9508,3.6467,0.0069,532
DMU,50,20,5,rule,single_mc_buffer,simple,LRPT,9778,4.1853,0.0056,752
DMU,50,20,5,rule,single_mc_buffer,simple,STT,9289,3.5232,0.0075,471
DMU,50,20,5,rule,single_mc_buffer,simple,LTT,9615,4.4486,0.0056,793
DMU,50,20,5,rule,single_mc_buffer,simple,LOR,9156,3.5622,0.0075,473
DMU,50,20,5,rule,single_mc_buffer,simple,MOR,10141,4.3107,0.0053,818
DMU,50,20,6,rule,single_mc_buffer,simple,SPT,9154,3.7276,0.0064,580
DMU,50,20,6,rule,single_mc_buffer,simple,LPT,10216,3.6588,0.0071,513
DMU,50,20,6,rule,single_mc_buffer,simple,SRPT,9199,3.5187,0.0072,490
DMU,50,20,6,rule,single_mc_buffer,simple,LRPT,9648,4.026,0.0058,692
DMU,50,20,6,rule,single_mc_buffer,simple,STT,9137,3.4599,0.0074,467
DMU,50,20,6,rule,single_mc_buffer,simple,LTT,9645,4.1889,0.0055,758
DMU,50,20,6,rule,single_mc_buffer,simple,LOR,9705,3.6652,0.0074,492
DMU,50,20,6,rule,single_mc_buffer,simple,MOR,10499,4.1699,0.0054,774
DMU,50,20,7,rule,single_mc_buffer,simple,SPT,8799,3.7542,0.0062,603
DMU,50,20,7,rule,single_mc_buffer,simple,LPT,10388,3.6259,0.0072,506
DMU,50,20,7,rule,single_mc_buffer,simple,SRPT,9725,3.4814,0.0076,456
DMU,50,20,7,rule,single_mc_buffer,simple,LRPT,9335,4.1142,0.006,681
DMU,50,20,7,rule,single_mc_buffer,simple,STT,9634,3.4335,0.0076,450
DMU,50,20,7,rule,single_mc_buffer,simple,LTT,9253,4.143,0.0059,702
DMU,50,20,7,rule,single_mc_buffer,simple,LOR,9270,3.576,0.0077,466
DMU,50,20,7,rule,single_mc_buffer,simple,MOR,10608,4.1492,0.0054,763
DMU,50,20,8,rule,single_mc_buffer,simple,SPT,9007,3.6996,0.0064,582
DMU,50,20,8,rule,single_mc_buffer,simple,LPT,10859,3.7515,0.0068,551
DMU,50,20,8,rule,single_mc_buffer,simple,SRPT,9466,3.6414,0.0073,501
DMU,50,20,8,rule,single_mc_buffer,simple,LRPT,9774,4.1475,0.0058,718
DMU,50,20,8,rule,single_mc_buffer,simple,STT,9761,3.5103,0.0068,515
DMU,50,20,8,rule,single_mc_buffer,simple,LTT,9626,4.1349,0.0057,728
DMU,50,20,8,rule,single_mc_buffer,simple,LOR,9824,3.5605,0.0072,497
DMU,50,20,8,rule,single_mc_buffer,simple,MOR,10458,4.2569,0.0053,801
DMU,50,20,9,rule,single_mc_buffer,simple,SPT,9004,3.7116,0.0063,593
DMU,50,20,9,rule,single_mc_buffer,simple,LPT,10779,3.7524,0.0071,527
DMU,50,20,9,rule,single_mc_buffer,simple,SRPT,9056,3.6917,0.0071,521
DMU,50,20,9,rule,single_mc_buffer,simple,LRPT,9423,4.2025,0.0058,722
DMU,50,20,9,rule,single_mc_buffer,simple,STT,9713,3.5701,0.007,510
DMU,50,20,9,rule,single_mc_buffer,simple,LTT,9241,4.1841,0.0056,753
DMU,50,20,9,rule,single_mc_buffer,simple,LOR,8983,3.5988,0.0068,529
DMU,50,20,9,rule,single_mc_buffer,simple,MOR,10458,4.1993,0.0056,751
TA,15,15,0,rule,single_mc_buffer_being,simple,SPT,1835,0.1684,0.0018,92
TA,15,15,0,rule,single_mc_buffer_being,simple,LPT,1939,0.1635,0.0018,89
TA,15,15,0,rule,single_mc_buffer_being,simple,SRPT,2277,0.1635,0.0018,90
TA,15,15,0,rule,single_mc_buffer_being,simple,LRPT,1542,0.1644,0.0016,101
TA,15,15,0,rule,single_mc_buffer_being,simple,STT,2128,0.1595,0.0019,86
TA,15,15,0,rule,single_mc_buffer_being,simple,LTT,1559,0.1694,0.0017,102
TA,15,15,0,rule,single_mc_buffer_being,simple,LOR,2117,0.1595,0.002,79
TA,15,15,0,rule,single_mc_buffer_being,simple,MOR,1505,0.1674,0.0016,104
TA,15,15,1,rule,single_mc_buffer_being,simple,SPT,1868,0.1794,0.0016,109
TA,15,15,1,rule,single_mc_buffer_being,simple,LPT,1763,0.1605,0.0019,85
TA,15,15,1,rule,single_mc_buffer_being,simple,SRPT,1937,0.1684,0.0019,88
TA,15,15,1,rule,single_mc_buffer_being,simple,LRPT,1484,0.1694,0.0017,100
TA,15,15,1,rule,single_mc_buffer_being,simple,STT,2004,0.1734,0.0018,96
TA,15,15,1,rule,single_mc_buffer_being,simple,LTT,1438,0.1694,0.0018,96
TA,15,15,1,rule,single_mc_buffer_being,simple,LOR,1859,0.1605,0.002,82
TA,15,15,1,rule,single_mc_buffer_being,simple,MOR,1448,0.1714,0.0018,95
TA,15,15,2,rule,single_mc_buffer_being,simple,SPT,1791,0.1844,0.0019,97
TA,15,15,2,rule,single_mc_buffer_being,simple,LPT,1779,0.1744,0.002,87
TA,15,15,2,rule,single_mc_buffer_being,simple,SRPT,1735,0.1754,0.0021,84
TA,15,15,2,rule,single_mc_buffer_being,simple,LRPT,1569,0.1884,0.0018,105
TA,15,15,2,rule,single_mc_buffer_being,simple,STT,1889,0.1794,0.002,88
TA,15,15,2,rule,single_mc_buffer_being,simple,LTT,1483,0.1774,0.0017,105
TA,15,15,2,rule,single_mc_buffer_being,simple,LOR,1711,0.1744,0.0021,83
TA,15,15,2,rule,single_mc_buffer_being,simple,MOR,1556,0.1734,0.0019,91
TA,15,15,3,rule,single_mc_buffer_being,simple,SPT,1654,0.1754,0.002,87
TA,15,15,3,rule,single_mc_buffer_being,simple,LPT,1751,0.1794,0.0021,86
TA,15,15,3,rule,single_mc_buffer_being,simple,SRPT,2035,0.1834,0.0023,81
TA,15,15,3,rule,single_mc_buffer_being,simple,LRPT,1427,0.1914,0.0018,108
TA,15,15,3,rule,single_mc_buffer_being,simple,STT,2216,0.1744,0.002,86
TA,15,15,3,rule,single_mc_buffer_being,simple,LTT,1448,0.1714,0.0017,102
TA,15,15,3,rule,single_mc_buffer_being,simple,LOR,1773,0.1565,0.0021,75
TA,15,15,3,rule,single_mc_buffer_being,simple,MOR,1602,0.1654,0.0018,93
TA,15,15,4,rule,single_mc_buffer_being,simple,SPT,1825,0.1625,0.0018,89
TA,15,15,4,rule,single_mc_buffer_being,simple,LPT,2072,0.1555,0.0019,83
TA,15,15,4,rule,single_mc_buffer_being,simple,SRPT,1840,0.1615,0.0019,85
TA,15,15,4,rule,single_mc_buffer_being,simple,LRPT,1515,0.1859,0.0018,101
TA,15,15,4,rule,single_mc_buffer_being,simple,STT,2005,0.1754,0.002,86
TA,15,15,4,rule,single_mc_buffer_being,simple,LTT,1524,0.1854,0.0018,104
TA,15,15,4,rule,single_mc_buffer_being,simple,LOR,1817,0.1704,0.002,85
TA,15,15,4,rule,single_mc_buffer_being,simple,MOR,1600,0.1848,0.0018,101
TA,15,15,5,rule,single_mc_buffer_being,simple,SPT,1788,0.1864,0.0017,108
TA,15,15,5,rule,single_mc_buffer_being,simple,LPT,1982,0.1635,0.002,83
TA,15,15,5,rule,single_mc_buffer_being,simple,SRPT,2013,0.1794,0.002,89
TA,15,15,5,rule,single_mc_buffer_being,simple,LRPT,1450,0.1814,0.0018,100
TA,15,15,5,rule,single_mc_buffer_being,simple,STT,2222,0.1764,0.002,88
TA,15,15,5,rule,single_mc_buffer_being,simple,LTT,1468,0.1804,0.0017,107
TA,15,15,5,rule,single_mc_buffer_being,simple,LOR,1975,0.1774,0.0021,86
TA,15,15,5,rule,single_mc_buffer_being,simple,MOR,1624,0.1774,0.0017,105
TA,15,15,6,rule,single_mc_buffer_being,simple,SPT,1681,0.1754,0.002,88
TA,15,15,6,rule,single_mc_buffer_being,simple,LPT,1832,0.1724,0.002,86
TA,15,15,6,rule,single_mc_buffer_being,simple,SRPT,2011,0.1664,0.0022,75
TA,15,15,6,rule,single_mc_buffer_being,simple,LRPT,1542,0.1804,0.0019,93
TA,15,15,6,rule,single_mc_buffer_being,simple,STT,2063,0.1595,0.0023,69
TA,15,15,6,rule,single_mc_buffer_being,simple,LTT,1477,0.1754,0.0018,96
TA,15,15,6,rule,single_mc_buffer_being,simple,LOR,2226,0.1744,0.0021,83
TA,15,15,6,rule,single_mc_buffer_being,simple,MOR,1461,0.1784,0.0018,99
TA,15,15,7,rule,single_mc_buffer_being,simple,SPT,1688,0.1794,0.002,91
TA,15,15,7,rule,single_mc_buffer_being,simple,LPT,1884,0.1605,0.002,80
TA,15,15,7,rule,single_mc_buffer_being,simple,SRPT,2093,0.1644,0.002,84
TA,15,15,7,rule,single_mc_buffer_being,simple,LRPT,1582,0.1654,0.0017,96
TA,15,15,7,rule,single_mc_buffer_being,simple,STT,1885,0.1595,0.0021,77
TA,15,15,7,rule,single_mc_buffer_being,simple,LTT,1568,0.1724,0.0016,105
TA,15,15,7,rule,single_mc_buffer_being,simple,LOR,1920,0.1555,0.0021,75
TA,15,15,7,rule,single_mc_buffer_being,simple,MOR,1568,0.1595,0.0018,89
TA,15,15,8,rule,single_mc_buffer_being,simple,SPT,1923,0.1754,0.0017,102
TA,15,15,8,rule,single_mc_buffer_being,simple,LPT,1832,0.1586,0.0019,82
TA,15,15,8,rule,single_mc_buffer_being,simple,SRPT,2192,0.1734,0.0018,95
TA,15,15,8,rule,single_mc_buffer_being,simple,LRPT,1579,0.1734,0.0015,114
TA,15,15,8,rule,single_mc_buffer_being,simple,STT,2199,0.1645,0.0018,89
TA,15,15,8,rule,single_mc_buffer_being,simple,LTT,1610,0.1884,0.0017,112
TA,15,15,8,rule,single_mc_buffer_being,simple,LOR,2087,0.1814,0.002,93
TA,15,15,8,rule,single_mc_buffer_being,simple,MOR,1585,0.1934,0.0018,107
TA,15,15,9,rule,single_mc_buffer_being,simple,SPT,1682,0.1834,0.0018,100
TA,15,15,9,rule,single_mc_buffer_being,simple,LPT,2005,0.1715,0.002,86
TA,15,15,9,rule,single_mc_buffer_being,simple,SRPT,1924,0.1625,0.002,80
TA,15,15,9,rule,single_mc_buffer_being,simple,LRPT,1563,0.1615,0.0017,93
TA,15,15,9,rule,single_mc_buffer_being,simple,STT,2045,0.1625,0.0018,91
TA,15,15,9,rule,single_mc_buffer_being,simple,LTT,1518,0.1605,0.0018,89
TA,15,15,9,rule,single_mc_buffer_being,simple,LOR,2035,0.1605,0.0019,85
TA,15,15,9,rule,single_mc_buffer_being,simple,MOR,1572,0.1615,0.0017,97
TA,20,15,0,rule,single_mc_buffer_being,simple,SPT,2313,0.3179,0.0023,136
TA,20,15,0,rule,single_mc_buffer_being,simple,LPT,2183,0.3091,0.0025,125
TA,20,15,0,rule,single_mc_buffer_being,simple,SRPT,2535,0.3199,0.0024,132
TA,20,15,0,rule,single_mc_buffer_being,simple,LRPT,1735,0.3279,0.0021,158
TA,20,15,0,rule,single_mc_buffer_being,simple,STT,2482,0.307,0.0024,127
TA,20,15,0,rule,single_mc_buffer_being,simple,LTT,1745,0.312,0.0019,168
TA,20,15,0,rule,single_mc_buffer_being,simple,LOR,2215,0.303,0.0022,135
TA,20,15,0,rule,single_mc_buffer_being,simple,MOR,1782,0.311,0.0019,166
TA,20,15,1,rule,single_mc_buffer_being,simple,SPT,2485,0.3339,0.002,168
TA,20,15,1,rule,single_mc_buffer_being,simple,LPT,2254,0.303,0.002,149
TA,20,15,1,rule,single_mc_buffer_being,simple,SRPT,2362,0.312,0.0022,141
TA,20,15,1,rule,single_mc_buffer_being,simple,LRPT,1707,0.3249,0.002,165
TA,20,15,1,rule,single_mc_buffer_being,simple,STT,2324,0.305,0.0021,142
TA,20,15,1,rule,single_mc_buffer_being,simple,LTT,1648,0.3249,0.0018,179
TA,20,15,1,rule,single_mc_buffer_being,simple,LOR,2469,0.305,0.0021,147
TA,20,15,1,rule,single_mc_buffer_being,simple,MOR,1870,0.303,0.0019,156
TA,20,15,2,rule,single_mc_buffer_being,simple,SPT,1864,0.311,0.002,153
TA,20,15,2,rule,single_mc_buffer_being,simple,LPT,2127,0.2931,0.0021,139
TA,20,15,2,rule,single_mc_buffer_being,simple,SRPT,2127,0.285,0.0023,126
TA,20,15,2,rule,single_mc_buffer_being,simple,LRPT,1709,0.309,0.002,155
TA,20,15,2,rule,single_mc_buffer_being,simple,STT,2201,0.292,0.0022,132
TA,20,15,2,rule,single_mc_buffer_being,simple,LTT,1675,0.305,0.002,156
TA,20,15,2,rule,single_mc_buffer_being,simple,LOR,2343,0.296,0.0022,134
TA,20,15,2,rule,single_mc_buffer_being,simple,MOR,1644,0.304,0.0019,156
TA,20,15,3,rule,single_mc_buffer_being,simple,SPT,2110,0.3137,0.0019,163
TA,20,15,3,rule,single_mc_buffer_being,simple,LPT,2080,0.2891,0.0021,137
TA,20,15,3,rule,single_mc_buffer_being,simple,SRPT,2195,0.3,0.0021,140
TA,20,15,3,rule,single_mc_buffer_being,simple,LRPT,1638,0.3149,0.0019,163
TA,20,15,3,rule,single_mc_buffer_being,simple,STT,2325,0.29,0.0021,135
TA,20,15,3,rule,single_mc_buffer_being,simple,LTT,1692,0.311,0.0019,168
TA,20,15,3,rule,single_mc_buffer_being,simple,LOR,2108,0.299,0.0022,138
TA,20,15,3,rule,single_mc_buffer_being,simple,MOR,1674,0.299,0.002,152
TA,20,15,4,rule,single_mc_buffer_being,simple,SPT,2036,0.3179,0.0021,151
TA,20,15,4,rule,single_mc_buffer_being,simple,LPT,2212,0.302,0.0021,147
TA,20,15,4,rule,single_mc_buffer_being,simple,SRPT,2317,0.303,0.0023,131
TA,20,15,4,rule,single_mc_buffer_being,simple,LRPT,1768,0.3239,0.002,165
TA,20,15,4,rule,single_mc_buffer_being,simple,STT,2499,0.3169,0.0022,147
TA,20,15,4,rule,single_mc_buffer_being,simple,LTT,1640,0.3199,0.0018,174
TA,20,15,4,rule,single_mc_buffer_being,simple,LOR,2285,0.291,0.0022,130
TA,20,15,4,rule,single_mc_buffer_being,simple,MOR,1749,0.311,0.0019,162
TA,20,15,5,rule,single_mc_buffer_being,simple,SPT,2152,0.312,0.002,153
TA,20,15,5,rule,single_mc_buffer_being,simple,LPT,2180,0.2791,0.0022,129
TA,20,15,5,rule,single_mc_buffer_being,simple,SRPT,2484,0.299,0.0021,140
TA,20,15,5,rule,single_mc_buffer_being,simple,LRPT,1639,0.3249,0.0019,174
TA,20,15,5,rule,single_mc_buffer_being,simple,STT,2266,0.295,0.0022,133
TA,20,15,5,rule,single_mc_buffer_being,simple,LTT,1635,0.3149,0.0018,171
TA,20,15,5,rule,single_mc_buffer_being,simple,LOR,2335,0.299,0.0022,136
TA,20,15,5,rule,single_mc_buffer_being,simple,MOR,1627,0.309,0.0019,161
TA,20,15,6,rule,single_mc_buffer_being,simple,SPT,2453,0.306,0.0021,143
TA,20,15,6,rule,single_mc_buffer_being,simple,LPT,2041,0.301,0.002,151
TA,20,15,6,rule,single_mc_buffer_being,simple,SRPT,2501,0.313,0.0022,142
TA,20,15,6,rule,single_mc_buffer_being,simple,LRPT,1786,0.31,0.002,156
TA,20,15,6,rule,single_mc_buffer_being,simple,STT,2454,0.3069,0.0021,148
TA,20,15,6,rule,single_mc_buffer_being,simple,LTT,1778,0.309,0.0019,163
TA,20,15,6,rule,single_mc_buffer_being,simple,LOR,2608,0.305,0.0023,135
TA,20,15,6,rule,single_mc_buffer_being,simple,MOR,1942,0.309,0.0019,160
TA,20,15,7,rule,single_mc_buffer_being,simple,SPT,1791,0.3069,0.0021,146
TA,20,15,7,rule,single_mc_buffer_being,simple,LPT,2089,0.293,0.0022,136
TA,20,15,7,rule,single_mc_buffer_being,simple,SRPT,2290,0.293,0.0021,139
TA,20,15,7,rule,single_mc_buffer_being,simple,LRPT,1777,0.3279,0.002,167
TA,20,15,7,rule,single_mc_buffer_being,simple,STT,2350,0.288,0.0022,131
TA,20,15,7,rule,single_mc_buffer_being,simple,LTT,1753,0.3169,0.0019,171
TA,20,15,7,rule,single_mc_buffer_being,simple,LOR,2423,0.297,0.0021,144
TA,20,15,7,rule,single_mc_buffer_being,simple,MOR,1811,0.3132,0.0019,168
TA,20,15,8,rule,single_mc_buffer_being,simple,SPT,1977,0.3199,0.0021,156
TA,20,15,8,rule,single_mc_buffer_being,simple,LPT,1915,0.311,0.0021,150
TA,20,15,8,rule,single_mc_buffer_being,simple,SRPT,2630,0.309,0.0023,137
TA,20,15,8,rule,single_mc_buffer_being,simple,LRPT,1671,0.3189,0.0019,165
TA,20,15,8,rule,single_mc_buffer_being,simple,STT,2326,0.295,0.0022,134
TA,20,15,8,rule,single_mc_buffer_being,simple,LTT,1688,0.3229,0.0019,172
TA,20,15,8,rule,single_mc_buffer_being,simple,LOR,2233,0.296,0.0022,133
TA,20,15,8,rule,single_mc_buffer_being,simple,MOR,1711,0.3049,0.002,156
TA,20,15,9,rule,single_mc_buffer_being,simple,SPT,2027,0.3219,0.002,161
TA,20,15,9,rule,single_mc_buffer_being,simple,LPT,2183,0.3,0.0021,144
TA,20,15,9,rule,single_mc_buffer_being,simple,SRPT,2262,0.2957,0.0023,126
TA,20,15,9,rule,single_mc_buffer_being,simple,LRPT,1742,0.32,0.0019,169
TA,20,15,9,rule,single_mc_buffer_being,simple,STT,2446,0.308,0.0022,143
TA,20,15,9,rule,single_mc_buffer_being,simple,LTT,1687,0.313,0.0018,170
TA,20,15,9,rule,single_mc_buffer_being,simple,LOR,2400,0.297,0.0022,135
TA,20,15,9,rule,single_mc_buffer_being,simple,MOR,1779,0.312,0.0019,165
TA,20,20,0,rule,single_mc_buffer_being,simple,SPT,2334,0.4734,0.0028,172
TA,20,20,0,rule,single_mc_buffer_being,simple,LPT,2371,0.4625,0.0031,147
TA,20,20,0,rule,single_mc_buffer_being,simple,SRPT,2573,0.4635,0.0032,147
TA,20,20,0,rule,single_mc_buffer_being,simple,LRPT,2087,0.5103,0.0029,175
TA,20,20,0,rule,single_mc_buffer_being,simple,STT,2610,0.4635,0.0032,144
TA,20,20,0,rule,single_mc_buffer_being,simple,LTT,2117,0.4804,0.0028,174
TA,20,20,0,rule,single_mc_buffer_being,simple,LOR,2674,0.4515,0.0031,147
TA,20,20,0,rule,single_mc_buffer_being,simple,MOR,2062,0.4704,0.0027,176
TA,20,20,1,rule,single_mc_buffer_being,simple,SPT,2621,0.5033,0.0027,184
TA,20,20,1,rule,single_mc_buffer_being,simple,LPT,2518,0.4625,0.0031,151
TA,20,20,1,rule,single_mc_buffer_being,simple,SRPT,2774,0.4787,0.0033,144
TA,20,20,1,rule,single_mc_buffer_being,simple,LRPT,2052,0.5123,0.003,169
TA,20,20,1,rule,single_mc_buffer_being,simple,STT,2522,0.4684,0.0033,143
TA,20,20,1,rule,single_mc_buffer_being,simple,LTT,1951,0.4764,0.0026,184
TA,20,20,1,rule,single_mc_buffer_being,simple,LOR,2811,0.4767,0.003,158
TA,20,20,1,rule,single_mc_buffer_being,simple,MOR,2103,0.4824,0.0026,185
TA,20,20,2,rule,single_mc_buffer_being,simple,SPT,2268,0.4864,0.0026,185
TA,20,20,2,rule,single_mc_buffer_being,simple,LPT,2440,0.4515,0.0029,154
TA,20,20,2,rule,single_mc_buffer_being,simple,SRPT,2639,0.4744,0.0031,152
TA,20,20,2,rule,single_mc_buffer_being,simple,LRPT,1956,0.4814,0.0027,181
TA,20,20,2,rule,single_mc_buffer_being,simple,STT,2589,0.4615,0.0031,150
TA,20,20,2,rule,single_mc_buffer_being,simple,LTT,2069,0.4864,0.0025,191
TA,20,20,2,rule,single_mc_buffer_being,simple,LOR,2480,0.4774,0.0031,156
TA,20,20,2,rule,single_mc_buffer_being,simple,MOR,1983,0.5063,0.0026,195
TA,20,20,3,rule,single_mc_buffer_being,simple,SPT,2452,0.4694,0.0028,167
TA,20,20,3,rule,single_mc_buffer_being,simple,LPT,2565,0.4854,0.0029,167
TA,20,20,3,rule,single_mc_buffer_being,simple,SRPT,2716,0.4718,0.0031,150
TA,20,20,3,rule,single_mc_buffer_being,simple,LRPT,2061,0.5053,0.0028,178
TA,20,20,3,rule,single_mc_buffer_being,simple,STT,2804,0.5073,0.0032,157
TA,20,20,3,rule,single_mc_buffer_being,simple,LTT,1998,0.5043,0.0027,187
